Time1_[s]	Voltage_10_A_[V]	Shunt_10_A_[V]	Voltage_8.2_B_[V]	Shunt_8.2_B_[V]	Voltage_9.09_C_[V]	Shunt_9.09_C_[V]	Voltage_4.1_D_[V]	Shunt_4.1_D_[V]	Voltage_4.1_E_[V]	Shunt_4.1_E_[V]	Voltage_VarR_[V]	Shunt_VarR_[V]	Time2_[s]	T5_cold_surf_B_[degC]	T8_cold_surf_C_[degC]	T2_hot_surf_C_[degC]	T4_hot_surf_A_[degC]	T3_hot_in_TEGs_[degC]	T6_hot_surf_B_[degC]	T7_cold_surf_A_[degC]	T1_cold_in_TEGs_[degC]	Current_A_[A]	Power_A_[W]	Current_B_[A]	Power_B_[W]	Current_C_[]	Power_C_[]	Current_D_[]	Power_D_[]	Current_E_[]	Power_E_[]	Current_VarR_[]	Power_VarR_[]	DT_surf_A_K]	DT_surf_B_[]	DT_surf_C_[]
488.90	-0.000020	0.00022	-0.00031	-0.00027	-0.00039	-0.00032	-0.00073	0.00024	-0.00074	0.00051	-0.7248	0.6906	488.90	2.467	1.370	26.09	26.65	29.09	26.67	1.491	-1.822	0.00022	4.39e-9	0.00027	8.34e-8	0.00032	1.23e-7	0.00024	1.77e-7	0.00051	3.82e-7	0.6906	0.5005	25.16	24.20	24.72	
489.00	-0.000016	0.00022	-0.00031	-0.00027	-0.00038	-0.00033	-0.00073	0.00024	-0.00075	0.00051	-0.7248	0.6906	489.00	2.467	1.369	26.09	26.65	29.09	26.67	1.490	-1.822	0.00022	3.47e-9	0.00027	8.47e-8	0.00033	1.25e-7	0.00024	1.73e-7	0.00051	3.78e-7	0.6906	0.5005	25.16	24.20	24.72	
489.10	-0.000016	0.00021	-0.00031	-0.00028	-0.00039	-0.00033	-0.00073	0.00025	-0.00074	0.00050	-0.7248	0.6906	489.10	2.466	1.370	26.09	26.65	29.09	26.67	1.489	-1.822	0.00021	3.40e-9	0.00028	8.62e-8	0.00033	1.28e-7	0.00025	1.84e-7	0.00050	3.74e-7	0.6906	0.5006	25.16	24.20	24.72	
489.20	-0.000010	0.00022	-0.00030	-0.00027	-0.00038	-0.00033	-0.00074	0.00025	-0.00072	0.00052	-0.7248	0.6907	489.20	2.467	1.369	26.09	26.65	29.09	26.67	1.489	-1.822	0.00022	2.25e-9	0.00027	7.87e-8	0.00033	1.26e-7	0.00025	1.87e-7	0.00052	3.80e-7	0.6907	0.5006	25.16	24.20	24.72	
489.30	-5.76e-6	0.00020	-0.00030	-0.00027	-0.00039	-0.00033	-0.00074	0.00025	-0.00071	0.00053	-0.7248	0.6907	489.30	2.468	1.371	26.09	26.65	29.09	26.67	1.489	-1.822	0.00020	1.17e-9	0.00027	8.16e-8	0.00033	1.28e-7	0.00025	1.86e-7	0.00053	3.77e-7	0.6907	0.5006	25.16	24.20	24.72	
489.40	-1.44e-6	0.00020	-0.00031	-0.00028	-0.00039	-0.00033	-0.00072	0.00026	-0.00073	0.00051	-0.7248	0.6907	489.40	2.467	1.371	26.09	26.65	29.09	26.67	1.489	-1.823	0.00020	2.89e-10	0.00028	8.62e-8	0.00033	1.29e-7	0.00026	1.85e-7	0.00051	3.73e-7	0.6907	0.5006	25.16	24.20	24.72	
489.50	-5.76e-6	0.00021	-0.00031	-0.00028	-0.00039	-0.00033	-0.00073	0.00024	-0.00074	0.00051	-0.7248	0.6907	489.50	2.467	1.371	26.09	26.65	29.09	26.67	1.488	-1.822	0.00021	1.21e-9	0.00028	8.53e-8	0.00033	1.30e-7	0.00024	1.80e-7	0.00051	3.76e-7	0.6907	0.5006	25.16	24.20	24.72	
489.60	-2.88e-6	0.00021	-0.00031	-0.00030	-0.00039	-0.00032	-0.00074	0.00024	-0.00073	0.00053	-0.7248	0.6907	489.60	2.467	1.371	26.09	26.65	29.09	26.67	1.488	-1.821	0.00021	6.19e-10	0.00030	9.37e-8	0.00032	1.26e-7	0.00024	1.81e-7	0.00053	3.83e-7	0.6907	0.5006	25.16	24.20	24.72	
489.70	4.32e-6	0.00023	-0.00030	-0.00029	-0.00039	-0.00032	-0.00073	0.00024	-0.00072	0.00052	-0.7248	0.6907	489.70	2.468	1.371	26.09	26.65	29.09	26.67	1.487	-1.822	0.00023	9.84e-10	0.00029	8.73e-8	0.00032	1.26e-7	0.00024	1.78e-7	0.00052	3.78e-7	0.6907	0.5006	25.16	24.20	24.72	
489.80	7.21e-6	0.00024	-0.00031	-0.00027	-0.00040	-0.00032	-0.00073	0.00026	-0.00072	0.00051	-0.7248	0.6907	489.80	2.469	1.372	26.09	26.65	29.09	26.67	1.486	-1.822	0.00024	1.70e-9	0.00027	8.38e-8	0.00032	1.28e-7	0.00026	1.92e-7	0.00051	3.70e-7	0.6907	0.5006	25.17	24.20	24.72	
489.90	1.44e-6	0.00022	-0.00031	-0.00025	-0.00041	-0.00032	-0.00073	0.00026	-0.00072	0.00052	-0.7248	0.6907	489.90	2.469	1.372	26.09	26.65	29.09	26.67	1.487	-1.822	0.00022	3.24e-10	0.00025	7.60e-8	0.00032	1.32e-7	0.00026	1.92e-7	0.00052	3.73e-7	0.6907	0.5006	25.16	24.20	24.72	
490.00	1.44e-6	0.00021	-0.00031	-0.00024	-0.00040	-0.00032	-0.00073	0.00025	-0.00072	0.00053	-0.7248	0.6906	490.00	2.469	1.372	26.09	26.65	29.09	26.67	1.487	-1.823	0.00021	3.09e-10	0.00024	7.70e-8	0.00032	1.29e-7	0.00025	1.83e-7	0.00053	3.81e-7	0.6906	0.5006	25.17	24.20	24.72	
490.10	-7.21e-6	0.00021	-0.00031	-0.00025	-0.00040	-0.00032	-0.00073	0.00023	-0.00072	0.00052	-0.7248	0.6906	490.10	2.469	1.372	26.09	26.65	29.09	26.67	1.487	-1.823	0.00021	1.54e-9	0.00025	7.66e-8	0.00032	1.28e-7	0.00023	1.72e-7	0.00052	3.74e-7	0.6906	0.5005	25.17	24.20	24.71	
490.20	1.44e-6	0.00021	-0.00031	-0.00025	-0.00041	-0.00032	-0.00073	0.00024	-0.00073	0.00051	-0.7247	0.6906	490.20	2.469	1.373	26.09	26.65	29.09	26.67	1.487	-1.822	0.00021	3.07e-10	0.00025	7.84e-8	0.00032	1.30e-7	0.00024	1.79e-7	0.00051	3.72e-7	0.6906	0.5005	25.16	24.20	24.71	
490.30	0	0.00022	-0.00032	-0.00026	-0.00041	-0.00032	-0.00074	0.00026	-0.00073	0.00051	-0.7248	0.6906	490.30	2.469	1.372	26.09	26.65	29.09	26.67	1.486	-1.823	0.00022	0	0.00026	8.22e-8	0.00032	1.31e-7	0.00026	1.90e-7	0.00051	3.74e-7	0.6906	0.5005	25.17	24.20	24.72	
490.40	0	0.00023	-0.00033	-0.00026	-0.00041	-0.00031	-0.00074	0.00025	-0.00073	0.00052	-0.7248	0.6906	490.40	2.470	1.373	26.09	26.65	29.09	26.67	1.486	-1.824	0.00023	0	0.00026	8.34e-8	0.00031	1.27e-7	0.00025	1.86e-7	0.00052	3.81e-7	0.6906	0.5005	25.16	24.20	24.71	
490.50	-8.65e-6	0.00023	-0.00032	-0.00025	-0.00040	-0.00031	-0.00075	0.00024	-0.00073	0.00054	-0.7247	0.6906	490.50	2.469	1.374	26.09	26.65	29.09	26.67	1.486	-1.823	0.00023	2.02e-9	0.00025	8.03e-8	0.00031	1.27e-7	0.00024	1.82e-7	0.00054	3.95e-7	0.6906	0.5005	25.16	24.20	24.71	
490.60	5.76e-6	0.00023	-0.00031	-0.00024	-0.00040	-0.00032	-0.00075	0.00025	-0.00073	0.00053	-0.7248	0.6906	490.60	2.468	1.373	26.09	26.65	29.09	26.67	1.485	-1.823	0.00023	1.35e-9	0.00024	7.61e-8	0.00032	1.28e-7	0.00025	1.85e-7	0.00053	3.90e-7	0.6906	0.5005	25.17	24.20	24.72	
490.70	0.000020	0.00023	-0.00033	-0.00025	-0.00040	-0.00033	-0.00074	0.00024	-0.00073	0.00053	-0.7248	0.6906	490.70	2.469	1.373	26.09	26.65	29.09	26.67	1.485	-1.824	0.00023	4.68e-9	0.00025	8.22e-8	0.00033	1.32e-7	0.00024	1.81e-7	0.00053	3.90e-7	0.6906	0.5005	25.17	24.20	24.71	
490.80	0.000014	0.00023	-0.00034	-0.00026	-0.00041	-0.00032	-0.00073	0.00025	-0.00073	0.00052	-0.7248	0.6906	490.80	2.469	1.373	26.09	26.65	29.09	26.67	1.485	-1.823	0.00023	3.30e-9	0.00026	8.65e-8	0.00032	1.31e-7	0.00025	1.85e-7	0.00052	3.81e-7	0.6906	0.5005	25.17	24.20	24.71	
490.90	0.000019	0.00022	-0.00033	-0.00027	-0.00042	-0.00031	-0.00072	0.00024	-0.00073	0.00052	-0.7248	0.6906	490.90	2.468	1.374	26.09	26.65	29.09	26.67	1.483	-1.823	0.00022	4.16e-9	0.00027	8.77e-8	0.00031	1.31e-7	0.00024	1.73e-7	0.00052	3.79e-7	0.6906	0.5005	25.17	24.20	24.71	
491.00	0.000022	0.00023	-0.00033	-0.00026	-0.00042	-0.00031	-0.00072	0.00024	-0.00073	0.00052	-0.7248	0.6906	491.00	2.469	1.374	26.09	26.65	29.09	26.67	1.484	-1.823	0.00023	4.92e-9	0.00026	8.50e-8	0.00031	1.29e-7	0.00024	1.71e-7	0.00052	3.81e-7	0.6906	0.5005	25.17	24.20	24.71	
491.10	0.000019	0.00022	-0.00033	-0.00026	-0.00042	-0.00029	-0.00073	0.00024	-0.00073	0.00051	-0.7248	0.6906	491.10	2.469	1.375	26.09	26.65	29.09	26.67	1.484	-1.823	0.00022	4.16e-9	0.00026	8.39e-8	0.00029	1.23e-7	0.00024	1.79e-7	0.00051	3.73e-7	0.6906	0.5005	25.17	24.20	24.71	
491.20	0.000023	0.00022	-0.00034	-0.00027	-0.00042	-0.00030	-0.00075	0.00025	-0.00073	0.00051	-0.7248	0.6906	491.20	2.470	1.374	26.09	26.65	29.09	26.67	1.484	-1.824	0.00022	4.98e-9	0.00027	9.19e-8	0.00030	1.28e-7	0.00025	1.86e-7	0.00051	3.73e-7	0.6906	0.5005	25.17	24.20	24.71	
491.30	0.000023	0.00021	-0.00034	-0.00026	-0.00042	-0.00031	-0.00075	0.00025	-0.00074	0.00051	-0.7248	0.6906	491.30	2.470	1.376	26.09	26.65	29.09	26.67	1.484	-1.824	0.00021	4.95e-9	0.00026	8.84e-8	0.00031	1.30e-7	0.00025	1.88e-7	0.00051	3.74e-7	0.6906	0.5005	25.17	24.20	24.71	
491.40	0.000016	0.00021	-0.00033	-0.00025	-0.00042	-0.00031	-0.00075	0.00024	-0.00074	0.00051	-0.7247	0.6906	491.40	2.469	1.375	26.09	26.65	29.09	26.67	1.484	-1.824	0.00021	3.34e-9	0.00025	8.13e-8	0.00031	1.30e-7	0.00024	1.81e-7	0.00051	3.83e-7	0.6906	0.5005	25.17	24.20	24.71	
491.50	0.000023	0.00021	-0.00033	-0.00025	-0.00042	-0.00031	-0.00074	0.00023	-0.00073	0.00051	-0.7247	0.6906	491.50	2.469	1.375	26.09	26.65	29.09	26.67	1.484	-1.824	0.00021	4.92e-9	0.00025	8.21e-8	0.00031	1.29e-7	0.00023	1.72e-7	0.00051	3.76e-7	0.6906	0.5005	25.16	24.20	24.71	
491.60	0.000029	0.00021	-0.00032	-0.00025	-0.00042	-0.00032	-0.00073	0.00023	-0.00073	0.00051	-0.7247	0.6906	491.60	2.470	1.375	26.09	26.65	29.09	26.67	1.483	-1.824	0.00021	5.94e-9	0.00025	7.81e-8	0.00032	1.35e-7	0.00023	1.67e-7	0.00051	3.75e-7	0.6906	0.5005	25.17	24.20	24.71	
491.70	0.000027	0.00021	-0.00032	-0.00024	-0.00041	-0.00033	-0.00073	0.00024	-0.00071	0.00051	-0.7247	0.6906	491.70	2.471	1.375	26.09	26.65	29.08	26.67	1.483	-1.825	0.00021	5.84e-9	0.00024	7.83e-8	0.00033	1.35e-7	0.00024	1.77e-7	0.00051	3.63e-7	0.6906	0.5005	25.17	24.20	24.71	
491.80	0.000027	0.00021	-0.00032	-0.00025	-0.00040	-0.00034	-0.00073	0.00023	-0.00072	0.00052	-0.7247	0.6906	491.80	2.470	1.376	26.09	26.65	29.08	26.67	1.483	-1.824	0.00021	5.84e-9	0.00025	7.89e-8	0.00034	1.35e-7	0.00023	1.71e-7	0.00052	3.75e-7	0.6906	0.5005	25.17	24.20	24.71	
491.90	0.000030	0.00021	-0.00033	-0.00025	-0.00041	-0.00034	-0.00073	0.00023	-0.00072	0.00051	-0.7247	0.6906	491.90	2.471	1.377	26.09	26.65	29.08	26.67	1.482	-1.824	0.00021	6.50e-9	0.00025	8.23e-8	0.00034	1.38e-7	0.00023	1.70e-7	0.00051	3.66e-7	0.6906	0.5005	25.17	24.20	24.71	
492.00	0.000035	0.00022	-0.00032	-0.00025	-0.00041	-0.00033	-0.00074	0.00023	-0.00072	0.00051	-0.7247	0.6906	492.00	2.470	1.377	26.09	26.65	29.08	26.67	1.483	-1.826	0.00022	7.63e-9	0.00025	8.00e-8	0.00033	1.38e-7	0.00023	1.68e-7	0.00051	3.63e-7	0.6906	0.5005	25.17	24.20	24.71	
492.10	0.000048	0.00022	-0.00031	-0.00025	-0.00041	-0.00034	-0.00073	0.00022	-0.00073	0.00051	-0.7247	0.6906	492.10	2.471	1.378	26.09	26.65	29.08	26.67	1.482	-1.824	0.00022	1.05e-8	0.00025	7.97e-8	0.00034	1.40e-7	0.00022	1.64e-7	0.00051	3.74e-7	0.6906	0.5005	25.17	24.20	24.71	
492.20	0.000043	0.00022	-0.00032	-0.00025	-0.00040	-0.00033	-0.00073	0.00022	-0.00073	0.00051	-0.7247	0.6906	492.20	2.471	1.379	26.09	26.65	29.08	26.67	1.481	-1.824	0.00022	9.53e-9	0.00025	8.03e-8	0.00033	1.35e-7	0.00022	1.62e-7	0.00051	3.77e-7	0.6906	0.5005	25.17	24.20	24.71	
492.30	0.000035	0.00020	-0.00030	-0.00026	-0.00040	-0.00032	-0.00074	0.00023	-0.00073	0.00052	-0.7247	0.6906	492.30	2.470	1.379	26.09	26.65	29.08	26.67	1.481	-1.824	0.00020	7.08e-9	0.00026	7.66e-8	0.00032	1.28e-7	0.00023	1.70e-7	0.00052	3.80e-7	0.6906	0.5005	25.17	24.20	24.71	
492.40	0.000039	0.00020	-0.00031	-0.00025	-0.00040	-0.00032	-0.00073	0.00023	-0.00073	0.00052	-0.7247	0.6906	492.40	2.470	1.379	26.09	26.65	29.08	26.67	1.481	-1.825	0.00020	7.85e-9	0.00025	7.90e-8	0.00032	1.27e-7	0.00023	1.65e-7	0.00052	3.79e-7	0.6906	0.5005	25.17	24.20	24.71	
492.50	0.000030	0.00021	-0.00032	-0.00025	-0.00040	-0.00032	-0.00072	0.00021	-0.00073	0.00051	-0.7247	0.6906	492.50	2.471	1.379	26.09	26.65	29.08	26.67	1.481	-1.826	0.00021	6.24e-9	0.00025	7.99e-8	0.00032	1.27e-7	0.00021	1.54e-7	0.00051	3.75e-7	0.6906	0.5005	25.17	24.20	24.71	
492.60	0.000019	0.00020	-0.00032	-0.00027	-0.00040	-0.00033	-0.00071	0.00023	-0.00074	0.00051	-0.7247	0.6906	492.60	2.471	1.378	26.09	26.65	29.08	26.67	1.481	-1.825	0.00020	3.81e-9	0.00027	8.72e-8	0.00033	1.31e-7	0.00023	1.64e-7	0.00051	3.82e-7	0.6906	0.5005	25.17	24.20	24.71	
492.70	0.000023	0.00021	-0.00032	-0.00026	-0.00040	-0.00032	-0.00072	0.00025	-0.00074	0.00052	-0.7247	0.6906	492.70	2.471	1.379	26.09	26.65	29.08	26.67	1.481	-1.825	0.00021	4.75e-9	0.00026	8.47e-8	0.00032	1.28e-7	0.00025	1.78e-7	0.00052	3.85e-7	0.6906	0.5005	25.17	24.20	24.71	
492.80	0.000023	0.00022	-0.00032	-0.00028	-0.00040	-0.00032	-0.00071	0.00023	-0.00072	0.00051	-0.7247	0.6906	492.80	2.471	1.380	26.09	26.65	29.08	26.67	1.481	-1.825	0.00022	5.02e-9	0.00028	9.12e-8	0.00032	1.28e-7	0.00023	1.67e-7	0.00051	3.70e-7	0.6906	0.5005	25.16	24.20	24.71	
492.90	0.000035	0.00023	-0.00032	-0.00030	-0.00040	-0.00032	-0.00071	0.00021	-0.00070	0.00052	-0.7247	0.6906	492.90	2.471	1.380	26.09	26.65	29.08	26.67	1.480	-1.825	0.00023	7.88e-9	0.00030	9.41e-8	0.00032	1.29e-7	0.00021	1.53e-7	0.00052	3.63e-7	0.6906	0.5005	25.17	24.20	24.71	
493.00	0.000032	0.00023	-0.00032	-0.00029	-0.00040	-0.00033	-0.00071	0.00022	-0.00071	0.00051	-0.7247	0.6906	493.00	2.472	1.381	26.09	26.65	29.08	26.67	1.480	-1.826	0.00023	7.17e-9	0.00029	9.28e-8	0.00033	1.31e-7	0.00022	1.57e-7	0.00051	3.60e-7	0.6906	0.5005	25.17	24.20	24.71	
493.10	0.000024	0.00023	-0.00031	-0.00026	-0.00040	-0.00033	-0.00072	0.00024	-0.00071	0.00050	-0.7247	0.6906	493.10	2.471	1.380	26.09	26.65	29.08	26.67	1.479	-1.826	0.00023	5.61e-9	0.00026	8.04e-8	0.00033	1.32e-7	0.00024	1.74e-7	0.00050	3.58e-7	0.6906	0.5005	25.17	24.20	24.71	
493.20	0.000030	0.00023	-0.00031	-0.00026	-0.00040	-0.00032	-0.00071	0.00024	-0.00073	0.00050	-0.7247	0.6906	493.20	2.471	1.381	26.09	26.65	29.08	26.67	1.480	-1.827	0.00023	6.89e-9	0.00026	7.96e-8	0.00032	1.27e-7	0.00024	1.71e-7	0.00050	3.63e-7	0.6906	0.5005	25.17	24.20	24.71	
493.30	0.000036	0.00023	-0.00030	-0.00027	-0.00039	-0.00032	-0.00071	0.00023	-0.00073	0.00050	-0.7247	0.6906	493.30	2.472	1.383	26.09	26.65	29.08	26.67	1.480	-1.825	0.00023	8.26e-9	0.00027	8.24e-8	0.00032	1.26e-7	0.00023	1.62e-7	0.00050	3.61e-7	0.6906	0.5005	25.17	24.20	24.71	
493.40	0.000036	0.00022	-0.00031	-0.00030	-0.00038	-0.00032	-0.00071	0.00022	-0.00073	0.00050	-0.7247	0.6906	493.40	2.471	1.382	26.09	26.65	29.08	26.67	1.479	-1.827	0.00022	8.10e-9	0.00030	9.33e-8	0.00032	1.21e-7	0.00022	1.60e-7	0.00050	3.60e-7	0.6906	0.5005	25.17	24.20	24.71	
493.50	0.000035	0.00022	-0.00031	-0.00028	-0.00039	-0.00033	-0.00072	0.00023	-0.00072	0.00050	-0.7247	0.6906	493.50	2.472	1.382	26.09	26.65	29.08	26.67	1.480	-1.826	0.00022	7.58e-9	0.00028	8.65e-8	0.00033	1.30e-7	0.00023	1.65e-7	0.00050	3.64e-7	0.6906	0.5005	25.17	24.20	24.71	
493.60	0.000035	0.00023	-0.00030	-0.00026	-0.00039	-0.00033	-0.00072	0.00023	-0.00073	0.00050	-0.7247	0.6906	493.60	2.472	1.383	26.09	26.64	29.08	26.67	1.479	-1.826	0.00023	7.93e-9	0.00026	7.65e-8	0.00033	1.30e-7	0.00023	1.68e-7	0.00050	3.65e-7	0.6906	0.5005	25.17	24.20	24.71	
493.70	0.000024	0.00023	-0.00031	-0.00027	-0.00039	-0.00033	-0.00071	0.00023	-0.00073	0.00049	-0.7247	0.6906	493.70	2.471	1.382	26.09	26.64	29.08	26.67	1.479	-1.827	0.00023	5.75e-9	0.00027	8.32e-8	0.00033	1.27e-7	0.00023	1.63e-7	0.00049	3.57e-7	0.6906	0.5005	25.17	24.20	24.71	
493.80	0.000024	0.00022	-0.00031	-0.00027	-0.00039	-0.00032	-0.00072	0.00022	-0.00071	0.00049	-0.7247	0.6906	493.80	2.471	1.382	26.09	26.64	29.08	26.67	1.478	-1.827	0.00022	5.47e-9	0.00027	8.36e-8	0.00032	1.26e-7	0.00022	1.60e-7	0.00049	3.47e-7	0.6906	0.5005	25.17	24.20	24.71	
493.90	0.000035	0.00021	-0.00030	-0.00023	-0.00039	-0.00033	-0.00070	0.00021	-0.00069	0.00049	-0.7247	0.6906	493.90	2.472	1.383	26.09	26.65	29.08	26.67	1.478	-1.827	0.00021	7.18e-9	0.00023	6.93e-8	0.00033	1.28e-7	0.00021	1.49e-7	0.00049	3.39e-7	0.6906	0.5005	25.17	24.20	24.71	
494.00	0.000035	0.00021	-0.00031	-0.00023	-0.00039	-0.00032	-0.00070	0.00022	-0.00071	0.00049	-0.7247	0.6906	494.00	2.473	1.383	26.09	26.64	29.08	26.67	1.478	-1.827	0.00021	7.28e-9	0.00023	7.20e-8	0.00032	1.26e-7	0.00022	1.55e-7	0.00049	3.47e-7	0.6906	0.5005	25.17	24.20	24.71	
494.10	0.000036	0.00022	-0.00033	-0.00024	-0.00038	-0.00032	-0.00071	0.00022	-0.00071	0.00050	-0.7247	0.6906	494.10	2.472	1.384	26.09	26.64	29.08	26.67	1.478	-1.828	0.00022	7.89e-9	0.00024	7.84e-8	0.00032	1.22e-7	0.00022	1.53e-7	0.00050	3.54e-7	0.6906	0.5005	25.17	24.20	24.71	
494.20	0.000042	0.00022	-0.00030	-0.00027	-0.00039	-0.00031	-0.00071	0.00021	-0.00072	0.00050	-0.7247	0.6906	494.20	2.471	1.383	26.09	26.64	29.08	26.67	1.476	-1.827	0.00022	9.27e-9	0.00027	8.07e-8	0.00031	1.21e-7	0.00021	1.51e-7	0.00050	3.63e-7	0.6906	0.5005	25.17	24.20	24.71	
494.30	0.000042	0.00021	-0.00030	-0.00027	-0.00038	-0.00032	-0.00071	0.00022	-0.00074	0.00050	-0.7247	0.6906	494.30	2.471	1.384	26.09	26.64	29.08	26.67	1.478	-1.827	0.00021	8.91e-9	0.00027	8.13e-8	0.00032	1.23e-7	0.00022	1.57e-7	0.00050	3.72e-7	0.6906	0.5005	25.17	24.20	24.71	
494.40	0.000048	0.00021	-0.00030	-0.00028	-0.00038	-0.00033	-0.00070	0.00022	-0.00074	0.00050	-0.7247	0.6906	494.40	2.471	1.384	26.09	26.64	29.08	26.67	1.479	-1.827	0.00021	9.94e-9	0.00028	8.42e-8	0.00033	1.25e-7	0.00022	1.53e-7	0.00050	3.70e-7	0.6906	0.5005	25.16	24.20	24.71	
494.50	0.000050	0.00022	-0.00031	-0.00029	-0.00038	-0.00034	-0.00069	0.00022	-0.00072	0.00050	-0.7247	0.6906	494.50	2.472	1.384	26.09	26.64	29.08	26.67	1.478	-1.827	0.00022	1.10e-8	0.00029	9.05e-8	0.00034	1.30e-7	0.00022	1.55e-7	0.00050	3.62e-7	0.6906	0.5005	25.16	24.20	24.70	
494.60	0.000048	0.00022	-0.00031	-0.00028	-0.00039	-0.00035	-0.00069	0.00023	-0.00073	0.00049	-0.7247	0.6906	494.60	2.471	1.385	26.09	26.64	29.08	26.67	1.477	-1.827	0.00022	1.06e-8	0.00028	8.88e-8	0.00035	1.35e-7	0.00023	1.57e-7	0.00049	3.60e-7	0.6906	0.5005	25.17	24.20	24.70	
494.70	0.000046	0.00023	-0.00031	-0.00026	-0.00040	-0.00033	-0.00069	0.00022	-0.00071	0.00049	-0.7247	0.6906	494.70	2.471	1.385	26.09	26.64	29.08	26.67	1.478	-1.828	0.00023	1.05e-8	0.00026	8.06e-8	0.00033	1.31e-7	0.00022	1.55e-7	0.00049	3.52e-7	0.6906	0.5005	25.16	24.20	24.70	
494.80	0.000049	0.00022	-0.00029	-0.00025	-0.00040	-0.00031	-0.00071	0.00022	-0.00071	0.00050	-0.7247	0.6906	494.80	2.471	1.385	26.09	26.64	29.08	26.67	1.477	-1.828	0.00022	1.09e-8	0.00025	7.18e-8	0.00031	1.24e-7	0.00022	1.58e-7	0.00050	3.56e-7	0.6906	0.5004	25.16	24.20	24.70	
494.90	0.000055	0.00023	-0.00029	-0.00026	-0.00040	-0.00031	-0.00071	0.00022	-0.00071	0.00051	-0.7247	0.6906	494.90	2.470	1.385	26.09	26.64	29.08	26.67	1.478	-1.828	0.00023	1.28e-8	0.00026	7.44e-8	0.00031	1.25e-7	0.00022	1.60e-7	0.00051	3.62e-7	0.6906	0.5004	25.16	24.20	24.70	
495.00	0.000053	0.00022	-0.00030	-0.00024	-0.00040	-0.00032	-0.00071	0.00022	-0.00073	0.00050	-0.7247	0.6905	495.00	2.471	1.385	26.09	26.64	29.08	26.67	1.477	-1.828	0.00022	1.20e-8	0.00024	7.15e-8	0.00032	1.28e-7	0.00022	1.57e-7	0.00050	3.69e-7	0.6905	0.5004	25.17	24.20	24.70	
495.10	0.000048	0.00023	-0.00031	-0.00024	-0.00040	-0.00030	-0.00071	0.00023	-0.00074	0.00051	-0.7247	0.6904	495.10	2.471	1.386	26.09	26.64	29.08	26.67	1.476	-1.829	0.00023	1.09e-8	0.00024	7.56e-8	0.00030	1.21e-7	0.00023	1.62e-7	0.00051	3.78e-7	0.6904	0.5003	25.17	24.20	24.70	
495.20	0.000043	0.00023	-0.00031	-0.00025	-0.00040	-0.00031	-0.00072	0.00023	-0.00073	0.00050	-0.7247	0.6905	495.20	2.470	1.386	26.09	26.64	29.08	26.67	1.477	-1.829	0.00023	9.84e-9	0.00025	7.57e-8	0.00031	1.22e-7	0.00023	1.67e-7	0.00050	3.66e-7	0.6905	0.5004	25.16	24.20	24.70	
495.30	0.000050	0.00022	-0.00030	-0.00026	-0.00040	-0.00031	-0.00071	0.00021	-0.00073	0.00049	-0.7247	0.6906	495.30	2.472	1.386	26.09	26.64	29.08	26.67	1.477	-1.829	0.00022	1.12e-8	0.00026	7.94e-8	0.00031	1.26e-7	0.00021	1.53e-7	0.00049	3.61e-7	0.6906	0.5004	25.17	24.20	24.70	
495.40	0.000042	0.00024	-0.00030	-0.00026	-0.00040	-0.00030	-0.00071	0.00022	-0.00072	0.00050	-0.7247	0.6906	495.40	2.471	1.386	26.09	26.64	29.08	26.67	1.476	-1.828	0.00024	1.01e-8	0.00026	7.94e-8	0.00030	1.23e-7	0.00022	1.57e-7	0.00050	3.66e-7	0.6906	0.5004	25.17	24.20	24.70	
495.50	0.000037	0.00022	-0.00031	-0.00029	-0.00040	-0.00031	-0.00071	0.00022	-0.00073	0.00050	-0.7246	0.6906	495.50	2.472	1.388	26.09	26.64	29.08	26.67	1.476	-1.828	0.00022	8.37e-9	0.00029	8.98e-8	0.00031	1.22e-7	0.00022	1.58e-7	0.00050	3.66e-7	0.6906	0.5004	25.17	24.20	24.70	
495.60	0.000036	0.00022	-0.00031	-0.00029	-0.00039	-0.00030	-0.00071	0.00021	-0.00073	0.00050	-0.7247	0.6906	495.60	2.472	1.388	26.09	26.64	29.08	26.67	1.476	-1.829	0.00022	7.84e-9	0.00029	9.02e-8	0.00030	1.18e-7	0.00021	1.50e-7	0.00050	3.66e-7	0.6906	0.5004	25.17	24.20	24.70	
495.70	0.000037	0.00023	-0.00032	-0.00029	-0.00040	-0.00031	-0.00070	0.00021	-0.00074	0.00050	-0.7247	0.6906	495.70	2.471	1.388	26.09	26.64	29.08	26.67	1.475	-1.828	0.00023	8.59e-9	0.00029	9.23e-8	0.00031	1.24e-7	0.00021	1.45e-7	0.00050	3.71e-7	0.6906	0.5004	25.17	24.20	24.70	
495.80	0.000033	0.00023	-0.00031	-0.00027	-0.00040	-0.00031	-0.00071	0.00021	-0.00073	0.00049	-0.7246	0.6906	495.80	2.472	1.388	26.09	26.64	29.08	26.67	1.474	-1.828	0.00023	7.79e-9	0.00027	8.18e-8	0.00031	1.24e-7	0.00021	1.46e-7	0.00049	3.58e-7	0.6906	0.5004	25.17	24.20	24.70	
