Time,Voltage_8.2_B_[V],Shunt_8.2_B_[V],Voltage_9.09_C_[V],Shunt_9.09_C_[V],Voltage_4.1_D_[V],Shunt_4.1_D_[V],Voltage_4.1_E_[V],Shunt_4.1_E[V],Voltage_VarR[V],Shunt_VarR[V],Current_B[A],Power_B[W],Current_C[],Power_C[],Current_D[],Power_D_[],Current_E[],Power_E[],Current_VarR[],Power_VarR[],Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_9,Sensor_10
1354.0,0.269464,-0.0295488,-0.266532,0.0260926,-0.178603,-0.0346565,0.151936,0.0303591999999999,0.141685,-0.0325104,0.0295488,0.0079609,0.0260926,0.0069554999999999,0.0346565,0.0061909,0.0303591999999999,0.0046123,0.0325104,0.0046061,41.47236033761904,37.021464027619054,23.062816530952382,22.98655455190476,29.771328152380956,25.76941072238095
1355.0,0.267667,-0.0293458999999999,-0.2648629999999999,0.0259189,-0.177594,-0.0344521,0.151005,0.030169,0.140928,-0.0323183,0.0293458999999999,0.0078541,0.0259189,0.0068661,0.0344521,0.0061182,0.030169,0.0045557,0.0323183,0.0045537,41.36968830571429,36.941680905714286,23.043393545714288,22.97213227142857,29.71341623428572,25.734016144285714
1356.0,0.265896,-0.0291582,-0.263203,0.025754,-0.176527,-0.0342434,0.150089,0.0299859,0.140154,-0.0321433,0.0291582,0.007752,0.025754,0.0067785,0.0342434,0.0060455,0.0299859,0.0045013,0.0321433,0.0045037,41.26701627380952,36.861897783809525,23.02397056047619,22.95770999095238,29.65550431619048,25.698621566190475
1357.0,0.2641639999999999,-0.0289617,-0.261569,0.0255925,-0.175504,-0.0340504,0.1492129999999999,0.0298124,0.139404,-0.0319768,0.0289617,0.00765,0.0255925,0.0066933999999999,0.0340504,0.0059775,0.0298124,0.0044484,0.0319768,0.0044574,41.16434424190476,36.78211466190477,23.004547575238096,22.943287710476188,29.59759239809524,25.66322698809524
1358.0,0.262455,-0.0287838,-0.25996,0.0254228,-0.1745,-0.0338665,0.148343,0.0296455,0.1386639999999999,-0.0318083,0.0287838,0.0075521,0.0254228,0.0066088,0.0338665,0.0059096999999999,0.0296455,0.004398,0.0318083,0.0044109,41.06167221,36.70233154,22.98512459,22.92886543,29.53968048,25.62783241
1359.0,0.260745,-0.0286007,-0.258372,0.0252766,-0.173515,-0.0336662,0.1474639999999999,0.0294696,0.1379189999999999,-0.0316303999999999,0.0286007,0.0074594,0.0252766,0.0065308,0.0336662,0.0058422,0.0294696,0.0043463,0.0316303999999999,0.0043635,40.9723785395,36.635998151,22.9691904085,22.915959928,29.485187911,25.599270055
1360.0,0.259074,-0.0284194,-0.2568,0.0251198,-0.17259,-0.0334765,0.1465759999999999,0.0293013,0.137173,-0.0314599,0.0284194,0.0073628,0.0251198,0.0064512,0.0334765,0.0057768,0.0293013,0.0042947,0.0314599,0.0043156,40.883084869,36.569664762,22.953256227,22.903054426,29.430695342,25.5707077
1361.0,0.2574349999999999,-0.0282387,-0.2552359999999999,0.0249658,-0.1716,-0.0332926,0.145733,0.0291382,0.136437,-0.0312998,0.0282387,0.00727,0.0249658,0.0063725,0.0332926,0.0057132999999999,0.0291382,0.0042474999999999,0.0312998,0.0042712,40.7937911985,36.503331373,22.9373220455,22.890148924,29.376202773,25.542145345
1362.0,0.255791,-0.0280593,-0.253691,0.0248019999999999,-0.170605,-0.0330962,0.144892,0.0289644999999999,0.1357,-0.0311259,0.0280593,0.0071772,0.0248019999999999,0.0062922,0.0330962,0.005647,0.0289644999999999,0.0041975,0.0311259,0.0042234,40.704497528,36.436997984,22.921387864,22.877243422,29.321710204,25.51358299
1363.0,0.2541799999999999,-0.0278882999999999,-0.252145,0.0246488,-0.16967,-0.0329012,0.144033,0.0287952,0.1349469999999999,-0.0309527999999999,0.0278882999999999,0.0070885,0.0246488,0.0062142,0.0329012,0.0055809,0.0287952,0.0041475,0.0309527999999999,0.0041773999999999,40.6152038575,36.370664595,22.905453682500003,22.86433792,29.267217635,25.485020635
1364.0,0.252587,-0.0277036999999999,-0.250619,0.024506,-0.16871,-0.0327181,0.143195,0.0286173999999999,0.134214,-0.0307832,0.0277036999999999,0.006997,0.024506,0.0061427999999999,0.0327181,0.0055194,0.0286173999999999,0.0040984,0.0307832,0.0041315,40.525910187,36.304331206,22.889519501,22.851432418,29.212725066,25.45645828
1365.0,0.251015,-0.0275401999999999,-0.249111,0.0243572,-0.167791,-0.0325455,0.1424,0.028468,0.1335,-0.0306108,0.0275401999999999,0.0069140999999999,0.0243572,0.0060676,0.0325455,0.0054601,0.028468,0.0040536999999999,0.0306108,0.0040869,40.4366165165,36.237997817,22.8735853195,22.838526916,29.158232497,25.427895925
1366.0,0.249466,-0.0273838,-0.2476449999999999,0.0242118,-0.166885,-0.032365,0.141627,0.028321,0.132786,-0.0304437,0.0273838,0.0068316,0.0242118,0.0059955,0.032365,0.0054015,0.028321,0.0040116,0.0304437,0.0040412,40.347322846,36.171664428,22.857651138,22.825621414,29.103739928,25.39933357
1367.0,0.247941,-0.0272106,-0.246193,0.0240658,-0.165985,-0.032179,0.140821,0.0281597,0.132076,-0.0302868,0.0272106,0.0067473999999999,0.0240658,0.0059249,0.032179,0.0053421,0.0281597,0.0039664,0.0302868,0.004,40.2580291755,36.105331039,22.8417169565,22.812715912,29.049247359,25.370771215
1368.0,0.2464779999999999,-0.0270465,-0.2447659999999999,0.023922,-0.165085,-0.0320049,0.140038,0.0280076,0.131393,-0.0301224,0.0270465,0.006667,0.023922,0.0058555,0.0320049,0.0052842,0.0280076,0.0039220999999999,0.0301224,0.0039579,40.168735505,36.03899765,22.825782775,22.79981041,28.99475479,25.34220886
1369.0,0.245023,-0.0268793,-0.24334,0.0238001,-0.164194,-0.0318368,0.13925,0.0278536,0.130702,-0.0299743,0.0268793,0.006586,0.0238001,0.0057927,0.0318368,0.0052277,0.0278536,0.0038789,0.0299743,0.0039176,40.0794418345,35.972664261000006,22.8098485935,22.786904908,28.940262221,25.313646505
1370.0,0.2435349999999999,-0.0267141,-0.2419499999999999,0.0236632,-0.1633,-0.0316742,0.138476,0.027709,0.130015,-0.0298378,0.0267141,0.0065054,0.0236632,0.0057256,0.0316742,0.0051728,0.027709,0.0038372,0.0298378,0.0038802,39.990148164,35.906330872000005,22.793914412,22.773999406,28.885769652,25.28508415
1371.0,0.2420669999999999,-0.026554,-0.2405679999999999,0.0235063,-0.162414,-0.0315,0.137711,0.0275563999999999,0.1293329999999999,-0.0297233,0.026554,0.0064264,0.0235063,0.0056554,0.0315,0.0051157999999999,0.0275563999999999,0.0037953,0.0297233,0.0038434,39.9008544935,35.839997483000005,22.7779802305,22.761093904,28.831277083,25.256521795
1372.0,0.240619,-0.0264008,-0.239192,0.0233703,-0.161552,-0.0313165,0.136938,0.027395,0.128655,-0.0295655,0.0264008,0.0063520999999999,0.0233703,0.0055898,0.0313165,0.0050589,0.027395,0.0037521,0.0295655,0.0038031,39.81156082299999,35.773664094000004,22.762046049,22.748188402,28.776784514,25.22795944
1373.0,0.2390159999999999,-0.026225,-0.237615,0.0232170999999999,-0.1605089999999999,-0.0311137,0.136049,0.0272158,0.127933,-0.0294149,0.026225,0.0062684,0.0232170999999999,0.0055175999999999,0.0311137,0.0049932,0.0272158,0.0037032,0.0294149,0.0037634,39.7222671525,35.707330705000004,22.7461118675,22.7352829,28.722291945,25.199397085
1374.0,0.236831,-0.0259883,-0.235467,0.0230216,-0.1590039999999999,-0.0308156,0.134677,0.0269413999999999,0.127075,-0.0292059,0.0259883,0.0061557,0.0230216,0.005422,0.0308156,0.0048973,0.0269413999999999,0.0036282,0.0292059,0.0037104,39.632973482,35.640997316,22.730177686,22.722377398,28.667799376,25.17083473
1375.0,0.233982,-0.0256822,-0.23264,0.0227413,-0.156942,-0.0304068,0.132888,0.0266087,0.125937,-0.0289378,0.0256822,0.0060111,0.0227413,0.0052913,0.0304068,0.0047722,0.0266087,0.0035366,0.0289378,0.003644,39.5436798115,35.574663927,22.7142435045,22.709471896,28.613306807,25.142272375
1376.0,0.23075,-0.025331,-0.229288,0.0224123,-0.15452,-0.0299401,0.130821,0.0261984,0.124625,-0.0286459999999999,0.025331,0.005847,0.0224123,0.0051395999999999,0.0299401,0.0046263,0.0261984,0.0034267,0.0286459999999999,0.0035697,39.454386141,35.508330538,22.698309323,22.696566394,28.558814238,25.11371002
1377.0,0.2272469999999999,-0.0249548,-0.225583,0.0220484,-0.151931,-0.029428,0.128624,0.0257683,0.123134,-0.0283026,0.0249548,0.0056728,0.0220484,0.0049741,0.029428,0.0044718,0.0257683,0.0033145,0.0283026,0.0034871,39.3650924705,35.441997149,22.6823751415,22.683660892,28.504321669,25.085147665
1378.0,0.223592,-0.0245598,-0.221623,0.0216606,-0.1492659999999999,-0.0289171999999999,0.126349,0.0253437,0.121534,-0.0279140999999999,0.0245598,0.0054928,0.0216606,0.0048024,0.0289171999999999,0.0043167,0.0253437,0.0032021,0.0279140999999999,0.0033936,39.2757988,35.37566376,22.66644096,22.67075539,28.4498291,25.05658531
1379.0,0.219854,-0.024155,-0.217523,0.0212374,-0.1465759999999999,-0.0283877,0.124038,0.0248982,0.119878,-0.0275255,0.024155,0.0053101,0.0212374,0.0046211,0.0283877,0.0041612,0.0248982,0.0030889,0.0275255,0.0033005,39.191467669,35.310064318500004,22.658097073,22.663125709,28.41072111,25.0361906985
1380.0,0.216067,-0.0237443,-0.2133179999999999,0.0208237,-0.1439,-0.0278619999999999,0.121731,0.0244461,0.118161,-0.0271439,0.0237443,0.00513,0.0208237,0.004443,0.0278619999999999,0.0040089,0.0244461,0.0029769999999999,0.0271439,0.0032078999999999,39.107136538,35.244464877,22.649753186,22.655496028,28.37161312,25.015796087
1381.0,0.2122789999999999,-0.0233243,-0.209088,0.0204066,-0.141238,-0.0273480999999999,0.119429,0.0239887,0.116412,-0.0267444,0.0233243,0.0049514,0.0204066,0.0042675,0.0273480999999999,0.0038628,0.0239887,0.0028646,0.0267444,0.0031121,39.022805407,35.1788654355,22.641409299,22.647866347,28.33250513,24.9954014755
1382.0,0.208473,-0.0229055999999999,-0.204865,0.0199954,-0.1386289999999999,-0.026843,0.1171629999999999,0.0235449,0.114644,-0.0263278,0.0229055999999999,0.0047764,0.0199954,0.0040961,0.026843,0.0037214,0.0235449,0.0027589999999999,0.0263278,0.0030197,38.938474276,35.113265994,22.633065412,22.640236666,28.29339714,24.975006864
1383.0,0.204722,-0.0224833,-0.200692,0.0195774,-0.13608,-0.0263544,0.11493,0.0231005,0.112869,-0.0259255,0.0224833,0.0046038999999999,0.0195774,0.0039294,0.0263544,0.0035866999999999,0.0231005,0.0026536,0.0259255,0.0029272,38.854143145,35.047666552500004,22.624721525,22.632606985,28.25428915,24.9546122525
1384.0,0.201003,-0.0220818,-0.196539,0.0191688,-0.133622,-0.0258625,0.1127359999999999,0.0226775,0.1111,-0.025508,0.0220818,0.0044387,0.0191688,0.0037669999999999,0.0258625,0.0034555999999999,0.0226775,0.0025594,0.025508,0.0028329,38.769812014,34.982067111,22.616377638,22.624977304,28.21518116,24.934217641
1385.0,0.197345,-0.0216873,-0.1925,0.0187563,-0.13122,-0.0253979999999999,0.110569,0.0222495,0.1093369999999999,-0.0251066,0.0216873,0.0042795,0.0187563,0.0036103999999999,0.0253979999999999,0.003333,0.0222495,0.0024611,0.0251066,0.0027454,38.685480883,34.9164676695,22.608033751,22.617347623,28.17607317,24.9138230295
1386.0,0.193732,-0.0212965,-0.1885,0.0183667,-0.1288429999999999,-0.0249475,0.108436,0.0218394,0.107597,-0.0246812,0.0212965,0.0041248999999999,0.0183667,0.0034621,0.0249475,0.0032135999999999,0.0218394,0.0023684,0.0246812,0.0026578,38.601149752,34.850868228,22.599689864,22.609717942,28.13696518,24.893428418
1387.0,0.190194,-0.0209158,-0.184551,0.0179793,-0.1265639999999999,-0.0244876,0.106353,0.0214071999999999,0.105881,-0.0242624,0.0209158,0.0039782,0.0179793,0.0033178,0.0244876,0.0031,0.0214071999999999,0.0022761,0.0242624,0.0025701,38.516818621,34.7852687865,22.591345977,22.602088261,28.09785719,24.8730338065
1388.0,0.1867059999999999,-0.0205392,-0.1807129999999999,0.0175989,-0.1243339999999999,-0.0240457,0.104302,0.0210015,0.1042,-0.0238791,0.0205392,0.0038345,0.0175989,0.0031806,0.0240457,0.0029906,0.0210015,0.002191,0.0238791,0.0024879999999999,38.43248749,34.719669345,22.58300209,22.59445858,28.0587492,24.852639195
1389.0,0.183255,-0.0201731,-0.17697,0.0172301,-0.1221849999999999,-0.0236212,0.102303,0.0206158,0.102545,-0.0235365,0.0201731,0.0036975,0.0172301,0.0030493,0.0236212,0.0028887,0.0206158,0.00211,0.0235365,0.0024135,38.348156359,34.6540699035,22.574658203,22.586828899,28.01964121,24.8322445835
1390.0,0.179902,-0.019817,-0.1733319999999999,0.0168696,-0.120096,-0.0232151,0.1003865999999999,0.0202414,0.1009312,-0.0231827,0.019817,0.0035649,0.0168696,0.002924,0.0232151,0.0027887,0.0202414,0.0020316,0.0231827,0.0023397,38.263825228,34.588470462,22.566314316,22.579199218,27.98053322,24.811849972
1391.0,0.176616,-0.0194575,-0.169804,0.0165173,-0.118053,-0.0228132999999999,0.0985321,0.0198788999999999,0.0993551,-0.0228102,0.0194575,0.0034364,0.0165173,0.0028048,0.0228132999999999,0.0026915,0.0198788999999999,0.0019587,0.0228102,0.0022662,38.179494097,34.5228710205,22.557970429,22.571569537,27.94142523,24.7914553605
1392.0,0.173416,-0.0191004,-0.166338,0.0161822,-0.116077,-0.0224137999999999,0.0966979,0.0195234,0.0978032,-0.0224091999999999,0.0191004,0.0033123,0.0161822,0.0026928,0.0224137999999999,0.0026011,0.0195234,0.0018893,0.0224091999999999,0.0021927,38.095162966,34.457271579,22.549626542,22.563939856,27.90231724,24.771060749
1393.0,0.170274,-0.0187606999999999,-0.162953,0.015865,-0.114128,-0.0220267,0.0949248,0.0191726,0.096276,-0.0220584,0.0187606999999999,0.0031945,0.015865,0.0025855,0.0220267,0.0025152,0.0191726,0.0018202,0.0220584,0.0021235,38.010831835000005,34.391672137499995,22.541282655,22.556310175,27.86320925,24.7506661375
1394.0,0.167173,-0.0184229,-0.159679,0.0155378,-0.112248,-0.0216564,0.0931911,0.0188233,0.09478,-0.0217121999999999,0.0184229,0.0030794,0.0155378,0.00248,0.0216564,0.0024311,0.0188233,0.0017545,0.0217121999999999,0.0020578,37.926500704,34.326072696,22.532938768,22.548680494,27.82410126,24.730271526
1395.0,0.164106,-0.0180917999999999,-0.156469,0.0152069,-0.1104079999999999,-0.0212876,0.0914899,0.0184839,0.0933248,-0.0213664,0.0180917999999999,0.00297,0.0152069,0.00238,0.0212876,0.0023505,0.0184839,0.0016916,0.0213664,0.001994,37.842169573,34.2604732545,22.524594881,22.541050813,27.78499327,24.7098769145
1396.0,0.161178,-0.0177728,-0.153355,0.0149001,-0.108603,-0.0209511,0.0898464,0.01817,0.0918878,-0.0210374,0.0177728,0.0028643,0.0149001,0.0022845,0.0209511,0.0022755,0.01817,0.0016336,0.0210374,0.0019333,37.757838442,34.194873813,22.516250994,22.533421132,27.74588528,24.689482303
1397.0,0.158308,-0.0174708,-0.150329,0.0146071,-0.10686,-0.0206161,0.0882406,0.0178741,0.0904918999999999,-0.0207339,0.0174708,0.0027663,0.0146071,0.0021951,0.0206161,0.0022032,0.0178741,0.0015772999999999,0.0207339,0.0018763999999999,37.673507311,34.1292743715,22.507907107,22.525791451,27.70677729,24.6690876915
1398.0,0.155495,-0.0171646999999999,-0.147434,0.0143073999999999,-0.105167,-0.020288,0.0866654,0.0175639,0.0891259,-0.0204317,0.0171646999999999,0.0026703,0.0143073999999999,0.0021095,0.020288,0.0021341,0.0175639,0.0015222,0.0204317,0.0018208999999999,37.58917618,34.06367493,22.49956322,22.51816177,27.6676693,24.64869308
1399.0,0.1527649999999999,-0.0168605,-0.144587,0.0140236,-0.103519,-0.0199649,0.0851122,0.0172497,0.0878012,-0.0201236,0.0168605,0.0025775,0.0140236,0.0020288,0.0199649,0.0020667,0.0172497,0.0014678999999999,0.0201236,0.0017674,37.51383095,34.0109315905,22.5019881275,22.5230554545,27.6410882985,24.6608090355
1400.0,0.150085,-0.0165674,-0.14182,0.0137528,-0.101907,-0.0196349,0.0836017,0.0169648,0.0864997,-0.0198235,0.0165674,0.0024875,0.0137528,0.001951,0.0196349,0.0020009,0.0169648,0.0014175,0.0198235,0.0017149,37.43848572,33.958188251,22.504413035,22.527949139,27.614507297,24.672924991
1401.0,0.1474859999999999,-0.0162764,-0.139134,0.0134834999999999,-0.1003401999999999,-0.0193211,0.0821321,0.0166737,0.0852291,-0.01954,0.0162764,0.0024006,0.0134834999999999,0.0018748,0.0193211,0.0019384,0.0166737,0.0013679,0.01954,0.0016654999999999,37.36314049,33.9054449115,22.5068379425,22.5328428235,27.5879262955,24.685040946500003
1402.0,0.1449649999999999,-0.0160111,-0.136516,0.0132401,-0.0987948999999999,-0.0190158,0.0807071,0.0163801,0.0839766,-0.0192467,0.0160111,0.0023218,0.0132401,0.001808,0.0190158,0.0018785,0.0163801,0.0013222,0.0192467,0.0016167,37.28779526,33.852701572,22.50926285,22.537736508,27.561345294,24.697156902
1403.0,0.142469,-0.0157411,-0.133976,0.0129868,-0.0972827,-0.0187262,0.0793199,0.0161101,0.0827378,-0.0189638,0.0157411,0.0022429,0.0129868,0.0017401999999999,0.0187262,0.0018224,0.0161101,0.0012778,0.0189638,0.0015689,37.21245003,33.7999582325,22.5116877575,22.5426301925,27.5347642925,24.7092728575
1404.0,0.140033,-0.0154728,-0.131493,0.0127406,-0.0958178999999999,-0.0184448,0.0779601,0.0158512,0.0815433,-0.018716,0.0154728,0.0021671,0.0127406,0.0016752,0.0184448,0.0017673,0.0158512,0.001236,0.018716,0.0015279,37.1371048,33.747214893,22.514112665,22.547523877,27.508183291,24.721388813
1405.0,0.137624,-0.0152220999999999,-0.129094,0.0125056,-0.0943725,-0.0181715,0.0766356,0.0155953,0.0803776,-0.0184423,0.0152220999999999,0.0020955,0.0125056,0.0016145,0.0181715,0.0017147,0.0155953,0.001196,0.0184423,0.0014827,37.06175957,33.6944715535,22.5165375725,22.5524175615,27.4816022895,24.7335047685
1406.0,0.135297,-0.0149695,-0.126746,0.0122731,-0.0929694,-0.0178913,0.0753529,0.0153542,0.0792289,-0.0181638,0.0149695,0.0020257,0.0122731,0.0015563,0.0178913,0.0016628999999999,0.0153542,0.0011573,0.0181638,0.0014395,36.98641434,33.641728214,22.51896248,22.557311246,27.455021288,24.745620724
1407.0,0.13303,-0.0147373,-0.124467,0.0120375999999999,-0.0915969,-0.0176398,0.0740897,0.0151172,0.078125,-0.0179605,0.0147373,0.0019603,0.0120375999999999,0.0014981,0.0176398,0.0016155,0.0151172,0.0011206,0.0179605,0.0014037,36.91106911,33.5889848745,22.5213873875,22.5622049305,27.4284402865,24.7577366795
1408.0,0.130827,-0.0144971,-0.1222399999999999,0.0118066,-0.0902678,-0.0173864,0.0728748,0.0148809,0.0770468,-0.0177296999999999,0.0144971,0.0018964,0.0118066,0.0014435,0.0173864,0.0015679,0.0148809,0.0010838,0.0177296999999999,0.0013658,36.83572388,33.536241535,22.523812295,22.567098615,27.401859285,24.769852635
1409.0,0.128654,-0.0142595,-0.12006,0.0115834,-0.0889691,-0.01712,0.0716887,0.0146479,0.0759776,-0.0174942,0.0142595,0.0018333,0.0115834,0.0013913,0.01712,0.0015228,0.0146479,0.00105,0.0174942,0.0013291,36.76037865,33.4834981955,22.5262372025,22.5719922995,27.3752782835,24.7819685905
1410.0,0.126536,-0.0140301,-0.11793,0.0113805,-0.0877257,-0.0168754999999999,0.0705342,0.0144205,0.0749264,-0.017254,0.0140301,0.0017752999999999,0.0113805,0.0013419,0.0168754999999999,0.0014804,0.0144205,0.0010167,0.017254,0.0012931,36.68503342,33.430754856,22.52866211,22.576885984,27.348697282,24.794084546
1411.0,0.124496,-0.0138167,-0.1159,0.0111808,-0.0865036,-0.0166262,0.0693918,0.0141800999999999,0.0738933,-0.0170168,0.0138167,0.0017208999999999,0.0111808,0.0012962999999999,0.0166262,0.0014387,0.0141800999999999,0.0009834,0.0170168,0.0012574,36.60968819,33.3780115165,22.5310870175,22.5817796685,27.3221162805,24.8062005015
1412.0,0.122486,-0.0136172,-0.1139,0.0109791,-0.0852893,-0.0163894999999999,0.0682736,0.0139614999999999,0.0729045,-0.0168035,0.0136172,0.0016679,0.0109791,0.00125,0.0163894999999999,0.0013984,0.0139614999999999,0.0009529,0.0168035,0.0012254,36.53434296,33.325268177,22.533511925,22.586673353,27.295535279,24.818316457
1413.0,0.1205079999999999,-0.0134112,-0.1119459999999999,0.010781,-0.0841076,-0.0161684,0.0672149,0.0137595,0.0719374,-0.0165608,0.0134112,0.0016173,0.010781,0.0012066,0.0161684,0.0013597,0.0137595,0.0009254999999999,0.0165608,0.0011911,36.45899773,33.2725248375,22.5359368325,22.5915670375,27.2689542775,24.8304324125
1414.0,0.118591,-0.0131957999999999,-0.110074,0.0106036999999999,-0.0829764,-0.0159502,0.0661738,0.0135575,0.0709855,-0.0163328,0.0131957999999999,0.0015645,0.0106036999999999,0.0011677,0.0159502,0.0013237,0.0135575,0.0008973,0.0163328,0.0011592999999999,36.3836525,33.219781498,22.53836174,22.596460722,27.242373276,24.842548368000003
1415.0,0.11671,-0.0129877999999999,-0.108236,0.0104281,-0.0818494999999999,-0.0157253,0.0651538,0.0133517,0.0700578999999999,-0.0161236999999999,0.0129877999999999,0.0015157,0.0104281,0.0011283999999999,0.0157253,0.0012878,0.0133517,0.0008699999999999,0.0161236999999999,0.0011292,36.30830727,33.1670381585,22.5407866475,22.6013544065,27.2157922745,24.8546643235
1416.0,0.114903,-0.0127873,-0.1064389999999999,0.0102513,-0.0807428999999999,-0.0155088,0.0641729,0.0131483,0.0691514,-0.0159247,0.0127873,0.0014693,0.0102513,0.0010906,0.0155088,0.0012522,0.0131483,0.0008437,0.0159247,0.0011014,36.23296204,33.114294819,22.543211555,22.606248091,27.189211273,24.866780279
1417.0,0.113123,-0.0126004,-0.104669,0.0100749,-0.0796805,-0.015298,0.0632086,0.0129677999999999,0.0682436999999999,-0.0157135,0.0126004,0.0014256,0.0100749,0.0010546,0.015298,0.0012194999999999,0.0129677999999999,0.0008199999999999,0.0157135,0.0010725,36.15761681,33.0615514795,22.5456364625,22.6111417755,27.1626302715,24.8788962345
1418.0,0.111386,-0.0124107,-0.102943,0.0099017,-0.0786297,-0.0150924,0.0622514,0.0127981,0.0673687,-0.0154939,0.0124107,0.0013821999999999,0.0099017,0.0010194,0.0150924,0.0011867,0.0127981,0.0007964,0.0154939,0.0010439,36.08227158,33.00880814,22.54806137,22.61603546,27.13604927,24.89101219
